Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Population growth (annual %),SP.POP.GROW,Niger,NER,3.84416665603582,3.87641358325453,3.89874303777256,3.90731712034815,3.89984696834574,3.88145154449419,3.85984309179029,3.83900131197354,3.81673672075794,3.79420663603704
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2.67144283048865,2.67788556977663,2.68092955479893,2.67690791037647,2.66500650321728,2.64740607245442,2.6276751510372,2.60766705440125,2.586551303075,2.56487195537782
Population growth (annual %),SP.POP.GROW,North America,NAC,0.860906957950519,0.754291919645382,0.771504745059005,0.731728411274219,0.76336551220308,0.73984716254256,0.768191348897489,0.691849710608722,0.61812853613192,0.557163665964495
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,0.21107377513823,0.171871346437471,0.121614265751721,0.144870083488649,0.166476984005751,0.133165884651483,0.109300286352773,0.0970341952851146,0.0826362901268217,0.022971838409121
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,-0.412333593957157,0.0777893060414775,0.540995974147583,0.879996878916943,0.935630468517234,0.860646291860494,0.728795894979101,0.649283813705843,0.592374927349641,0.567914446411007
Population growth (annual %),SP.POP.GROW,Norway,NOR,1.24566617956207,1.297189390693,1.31344098868985,1.20914158930136,1.12773667734928,0.995084736958414,0.880969815359919,0.807673181884948,0.660090844249,0.675061373245644
Population growth (annual %),SP.POP.GROW,Not classified,INX,..,..,..,..,..,..,..,..,..,..
Population growth (annual %),SP.POP.GROW,OECD members,OED,0.660299135312229,0.511753208069536,0.622512053427471,0.644054908535225,0.66988249611191,0.661049895082371,0.674976977929575,0.629847489295685,0.595827356162062,0.514993875926066
Population growth (annual %),SP.POP.GROW,Oman,OMN,5.58643325914853,6.66645722749049,7.32062229729818,7.34958283177602,6.73889353552856,5.7905914207208,4.84573377215671,4.08380596990524,3.44516591013401,2.96857894027324
Population growth (annual %),SP.POP.GROW,Other small states,OSS,2.49084795267571,2.29180310613874,2.17407970927613,2.08349975629251,2.05022602596749,2.06049150404701,2.05192647608321,2.05142669967134,2.02831249137201,1.95298387680629
Population growth (annual %),SP.POP.GROW,Pacific island small states,PSS,1.28961347729557,1.23273375723467,1.19301028455602,1.18564565165549,1.22450935546408,1.29198410368924,1.36668510667587,1.42609601030119,1.46993491522119,1.48826881534747
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2.19703454391766,2.1587965238654,2.12622217687153,2.10324458397736,2.09245641637654,2.08855182687829,2.08632617723589,2.07757838708128,2.05754609472119,2.02296715968838
Population growth (annual %),SP.POP.GROW,Palau,PLW,-1.85415310682776,-1.15400978178336,-0.638726982864775,-0.181622162418011,0.124900663449695,0.226693211277624,0.299579117873217,0.512287550402811,0.571110174925296,0.501226266544612
Population growth (annual %),SP.POP.GROW,Panama,PAN,1.75791916002705,1.7359675150347,1.71610529133903,1.70425637555166,1.70266644495945,1.70730192071397,1.71342547401684,1.7115446013077,1.69263129326398,1.65193014674349
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,2.29321319778709,2.18756194972916,2.10303595947999,2.04146150645363,2.01269943044096,2.00622070097932,2.00249213453639,1.99017879640459,1.97474647313459,1.95370007291066
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,1.35430829278367,1.36648150233433,1.37243441106067,1.37280982867693,1.3616134394318,1.34288874047377,1.32376609888762,1.30717021817901,1.2878740141998,1.26523860853119
Population growth (annual %),SP.POP.GROW,Peru,PER,0.812925977468265,0.811896398192238,0.825158485436818,0.901465289348181,1.05701942309521,1.25615925906743,1.48315720541552,1.66192767329954,1.7182682912873,1.6161567459337
Population growth (annual %),SP.POP.GROW,Philippines,PHL,1.6661133640265,1.69181178702327,1.70412578861596,1.69208799737211,1.64668215233623,1.57936252126472,1.50710255674413,1.44527760718223,1.39596533979435,1.36449622326603
Population growth (annual %),SP.POP.GROW,Poland,POL,-0.285609121534849,0.0537697088781007,-0.000239076003298365,-0.0603600174744649,-0.0748462292920506,-0.0666411009657168,-0.04298513087435,0.0124800985844923,-0.000200132782838419,-0.0244271070993493
Population growth (annual %),SP.POP.GROW,Portugal,PRT,0.0459100367184907,-0.147084878575482,-0.405421787747567,-0.548815210952228,-0.539190466792077,-0.414141101993213,-0.315459016997883,-0.243889410358812,-0.160104021146769,0.0237334946497115
Population growth (annual %),SP.POP.GROW,Post-demographic dividend,PST,0.466184669545086,0.275999145253607,0.419918178763723,0.438957237172005,0.455769353283813,0.447485666297752,0.452766054778266,0.382623560768167,0.350812965368448,0.28203083367579
Population growth (annual %),SP.POP.GROW,Pre-demographic dividend,PRE,2.89786209331851,2.93196247556837,2.95308239478263,2.95558951334762,2.93495951083158,2.89900208102362,2.85946591910778,2.82418374737507,2.79176818724804,2.76433606987581
Population growth (annual %),SP.POP.GROW,Puerto Rico,PRI,-0.506170056982176,-1.15654029293994,-1.20998793422288,-1.14593097838135,-1.6331283312239,-1.75920825815177,-1.93497109034618,-2.4180176217623,-4.0483910336329,0.0106465459574109
Population growth (annual %),SP.POP.GROW,Qatar,QAT,11.4833710187286,9.23184348445773,7.57537257117744,6.20148517007306,5.11490132315641,4.23975568526253,3.39762651032449,2.61575105799256,2.0687541103032,1.79524654253794
Population growth (annual %),SP.POP.GROW,Romania,ROU,-0.593959183588628,-0.491866212866043,-0.445177936198383,-0.371323062878035,-0.374575497762261,-0.470052227864654,-0.573660845379617,-0.578007015146885,-0.587493307403584,-0.526814821936341
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,0.0448957880908489,0.077981777433695,0.168305035277726,0.212950704549247,0.217642262118,0.192557946508244,0.170245238698228,0.106870569429971,-0.0130668924933287,-0.0495686654330689
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,2.58885008064935,2.4985228270333,2.45979861275517,2.45195069689716,2.48552575680974,2.54270036203703,2.6024940114545,2.63976245281264,2.64406078348327,2.60731374636986
Population growth (annual %),SP.POP.GROW,Samoa,WSM,0.750886801099452,0.816794529594394,0.860430528411051,0.854663299630865,0.787611270664912,0.668864132591767,0.530860672023836,0.419597535845907,0.393373450356795,0.490819125766011
Population growth (annual %),SP.POP.GROW,San Marino,SMR,1.27648962734242,1.38051686722579,1.40533697168839,1.39507652563326,1.18178335464656,0.993800751461318,0.697889702987901,0.500194570138155,0.335038486999643,0.23651855869801
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,2.52364978563294,2.27418932025697,2.0772236359715,1.93556125383945,1.88297041207015,1.87875940029521,1.87856316577205,1.88401091022563,1.88756148214117,1.8851478278935
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,2.92764323588465,3.03897438018909,3.09072464553231,3.03079439709524,2.83622090250505,2.55807744862499,2.2624230012955,2.00706639082931,1.8010622175453,1.66477670240957
Population growth (annual %),SP.POP.GROW,Senegal,SEN,2.74312787749023,2.7667570258595,2.78561459548468,2.79913166148371,2.80669872856731,2.80829036215636,2.80732966748881,2.80057660226301,2.78187970760459,2.74996220289833
Population growth (annual %),SP.POP.GROW,Serbia,SRB,-0.402005900874718,-0.789468997859736,-0.485299545092705,-0.486591387059998,-0.469489291237153,-0.494772574469842,-0.523694463062603,-0.532191341024444,-0.546351968633598,-0.536610017822353
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,2.79232906929128,-2.62865635521684,0.980980190128322,1.84687609296508,1.55539570911507,2.22979505321923,1.33763477950025,1.22403375818123,0.954291917891324,0.887925293341637
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,2.25256721055559,2.27459429500247,2.25001929332056,2.23024483169117,2.20708602343823,2.18142872081082,2.16462008761445,2.15406938155801,2.13663626508494,2.10903821950532
Population growth (annual %),SP.POP.GROW,Singapore,SGP,1.77183287926401,2.08490245606007,2.45339033031018,1.61930809858875,1.29844017799226,1.18637693749822,1.29743609938602,0.0885954699924263,0.469704298714121,1.14428330688929
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,-0.532990982673547,-1.84029730199093,3.54058281882925,5.52303952564313,2.90226583447676,2.98022317393175,2.90397846114339,1.5023313732953,0.788033880779993,1.72846502838337
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,0.0931912731899838,0.128936462723796,0.170183855326072,0.107458009492367,0.0970454215834878,0.0950338786482762,0.128922329956911,0.155178995687406,0.138508159611326,0.135328072840865
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,0.43607948463593,0.207732702329724,0.210024305900448,0.135726228915631,0.0983519219451147,0.075190689011533,0.0731972072415279,0.0651590392490152,0.362584395134764,0.696304046333357
Population growth (annual %),SP.POP.GROW,Small states,SST,2.05348922676998,1.91128026511586,1.82769949103563,1.76341084319932,1.74154663114395,1.75170536931671,1.74787748982028,1.74918220384126,1.73268126707575,1.67530118620125
Population growth (annual %),SP.POP.GROW,Solomon Islands,SLB,2.43127551805425,2.55507020291129,2.650329874041,2.7078233621751,2.71941675327576,2.69783428578086,2.66748790965528,2.64331166884439,2.61108522453765,2.56539282268413
Population growth (annual %),SP.POP.GROW,Somalia,SOM,2.74573941935183,2.72266121595,2.70369419193737,2.7017534202225,2.71739579646015,2.74537714131231,2.77638699167351,2.80492970604885,2.83192542389384,2.85513551663708
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,1.45528193348191,1.52451405625199,1.58135367305518,1.60436736931238,1.58378739591921,1.53224277341692,1.47193342939738,1.41694725378631,1.36370321600461,1.31629200967216
Population growth (annual %),SP.POP.GROW,South Asia,SAS,1.43492162815882,1.38755974750433,1.33661535788343,1.3078674313397,1.28215324493084,1.26097714806075,1.24443504128682,1.22492615301573,1.20319351718783,1.175104964768
Population growth (annual %),SP.POP.GROW,South Asia (IDA & IBRD),TSA,1.43492162815882,1.38755974750433,1.33661535788343,1.3078674313397,1.28215324493084,1.26097714806075,1.24443504128682,1.22492615301573,1.20319351718783,1.175104964768
Population growth (annual %),SP.POP.GROW,South Sudan,SSD,3.9265272772907,3.33369599126706,2.83761652164451,2.35865931853706,1.91161097075419,1.51174412560417,1.08467779680228,0.719802049046745,0.595340534474696,0.782197030861146
Population growth (annual %),SP.POP.GROW,Spain,ESP,0.460408305051304,0.355338396471428,0.0649259625617232,-0.327669039579687,-0.298951059088036,-0.077588861590047,0.0844301500680736,0.234587922968563,0.437982993728698,0.717715637103499
Population growth (annual %),SP.POP.GROW,Sri Lanka,LKA,0.684559602845539,0.672689270325415,0.129846810394944,0.780301447580142,0.933207942647201,0.91981102654886,1.10498361865849,1.13022048648777,1.04839295829763,0.611875945764341
Population growth (annual %),SP.POP.GROW,St. Kitts and Nevis,KNA,0.844180814941206,0.875550269318408,0.883990332068665,0.89214135413764,0.886221973644041,0.839385198969423,0.826587612596456,0.785225661948494,0.769573260355873,0.752340352327407
Population growth (annual %),SP.POP.GROW,St. Lucia,LCA,1.07937464193729,0.82716485691794,0.633747350995791,0.480576033839801,0.450800624034365,0.461059797609078,0.499501259900487,0.513598722226695,0.515372718122712,0.496319759662675
Population growth (annual %),SP.POP.GROW,St. Martin (French part),MAF,0.538941033954403,-0.349180049053869,-1.17912274896384,-1.50812712760541,-1.21420996129686,-0.425692391936326,0.545005937077433,1.39889380200843,1.88268261727287,1.9611076778355
Population growth (annual %),SP.POP.GROW,St. Vincent and the Grenadines,VCT,-0.0304775276772351,0.0507907202422738,0.11072665491156,0.174146243892115,0.224376163139309,0.244950880035656,0.303748598147779,0.327416124281717,0.349034148811457,0.346915924257476
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa,SSF,2.76352652372771,2.76410285334504,2.7635777760722,2.75829575602684,2.74844041151982,2.73491073639045,2.71952543018021,2.70237141005056,2.68117493134233,2.65583230956132
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (excluding high income),SSA,2.76351948743712,2.76465644287953,2.76375186033017,2.75838180937964,2.74855305749267,2.73495600443063,2.71965428274785,2.70250760681674,2.68133213260103,2.6559906104745
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.76352652372771,2.76410285334504,2.7635777760722,2.75829575602684,2.74844041151982,2.73491073639045,2.71952543018021,2.70237141005056,2.68117493134233,2.65583230956132
Population growth (annual %),SP.POP.GROW,Sudan,SDN,2.22824511570542,2.30259996034346,2.35980816804628,2.39896299523952,2.41210746724027,2.40720186967684,2.398795478465,2.39524232580927,2.39225797194196,2.39143408960219
Population growth (annual %),SP.POP.GROW,Suriname,SUR,1.14290868393583,1.13709445497525,1.12782032745196,1.11122257746214,1.08726253313589,1.05321474744821,1.02258948998451,0.989629209249985,0.957016884778029,0.929025561206018
Population growth (annual %),SP.POP.GROW,Sweden,SWE,0.852524628765313,0.755150133665177,0.739763272434863,0.847348652246305,0.992219728591882,1.05745468551674,1.25645398510305,1.34744505956262,1.16164515996039,1.01372226345511
Population growth (annual %),SP.POP.GROW,Switzerland,CHE,1.0415580576588,1.11187894263206,1.06181932886789,1.14987975781229,1.22010397343287,1.13833715247736,1.09203117387253,0.933155888738653,0.736633975172522,0.713313668444329
Population growth (annual %),SP.POP.GROW,Syrian Arab Republic,SYR,0.736079607629261,-1.32281945891584,-3.09727333893233,-4.30077509294503,-4.53341481500366,-3.88682264150975,-2.99965715561449,-2.14061860863601,-0.884869262656999,0.735380569237513
Population growth (annual %),SP.POP.GROW,Tajikistan,TJK,2.18439215473896,2.2347212083873,2.27761028692613,2.32138959348237,2.3669420480681,2.40860201118626,2.44855053416867,2.47045070066645,2.45355241672442,2.3904900507883
Population growth (annual %),SP.POP.GROW,Tanzania,TZA,2.91188894130246,2.94841893616366,2.97566283977017,2.99406163441165,3.0018010574385,3.00106704071869,2.99757445799282,2.99181230291284,2.97948065987158,2.96038624624594
Population growth (annual %),SP.POP.GROW,Thailand,THA,0.489622687570703,0.480052607326658,0.469272819846721,0.453815887976248,0.430842608467137,0.402136059408841,0.373014846949147,0.345205219913361,0.315406676202042,0.283525943067606
Population growth (annual %),SP.POP.GROW,Timor-Leste,TLS,1.77428525606029,1.77983200773094,1.76733197676188,1.77462460012491,1.80833335713318,1.85281178758374,1.90394572558387,1.94690600412748,1.96841777174323,1.96367631756303
Population growth (annual %),SP.POP.GROW,Togo,TGO,2.6962976659218,2.67753252488233,2.66091060739875,2.63574468461472,2.60114952364707,2.56099971332713,2.51868723622311,2.47933129149683,2.44590389318048,2.42023592434892
Population growth (annual %),SP.POP.GROW,Tonga,TON,0.0808166372313784,-0.407634792241863,-0.796925116929663,-0.946687819778272,-0.734749916526792,-0.240829043618987,0.359543381433553,0.845706386838955,1.16667421428571,1.24991997807739
Population growth (annual %),SP.POP.GROW,Trinidad and Tobago,TTO,0.54532583381721,0.603231766736281,0.644091695000638,0.659178039299363,0.635411345010537,0.585143887675024,0.526294977845311,0.470521283059585,0.416814325359264,0.36828406936599
Population growth (annual %),SP.POP.GROW,Tunisia,TUN,1.0354454908345,0.997589003956057,0.973852315022298,0.972083635406281,1.00150981471964,1.04982516714664,1.1029429551085,1.1390705538875,1.14586285100402,1.11366949118351
Population growth (annual %),SP.POP.GROW,Turkiye,TUR,1.40008860606542,1.53156607830159,1.63114823337747,1.69274545557577,1.70264361643927,1.66948158450263,1.63994240407574,1.60131223365858,1.49723204842519,1.31451369970442
Population growth (annual %),SP.POP.GROW,Turkmenistan,TKM,1.57024944886588,1.69310292263253,1.79721676532165,1.85198802269048,1.84535409057192,1.79414757129201,1.72948721092205,1.66896488441613,1.60634794553413,1.54657591124514
Population growth (annual %),SP.POP.GROW,Turks and Caicos Islands,TCA,2.24498908392546,2.15974106704221,2.06419144388962,1.93610698866869,1.82020316889615,1.7043159552609,1.59646055767187,1.51481029965206,1.47362360716631,1.38940556506264
Population growth (annual %),SP.POP.GROW,Tuvalu,TUV,1.03182342783917,0.993056820260079,1.10436311921849,0.972545061937715,1.13648001683484,1.14173041611804,1.1911833113613,1.17716100210512,1.22432661828226,1.29535490003912
Population growth (annual %),SP.POP.GROW,Uganda,UGA,3.18660981826466,3.18245207318546,3.18075022852585,3.23378200993576,3.3526820776788,3.49774773005758,3.65686446958378,3.75568661067387,3.72516390592513,3.54193220575762
Population growth (annual %),SP.POP.GROW,Ukraine,UKR,-0.397263167656909,-0.359600092788762,-0.246976481186878,-0.227691350050529,-0.479262000344597,-0.261249679711809,-0.331333796371949,-0.386345310894755,-0.466425620896808,-0.530994160113763
Population growth (annual %),SP.POP.GROW,United Arab Emirates,ARE,7.68722216681039,4.53624184406951,2.15417385990529,0.614086082306359,0.176775197578861,0.527292387564473,1.05327089864392,1.33947023681167,1.50393782063358,1.43867705802644
Population growth (annual %),SP.POP.GROW,United Kingdom,GBR,0.783888646646516,0.781506562236639,0.695353132322269,0.669740535540783,0.736463978721671,0.792367505802859,0.757874492811929,0.679374473924223,0.605929132212552,0.564131113399897
Population growth (annual %),SP.POP.GROW,United States,USA,0.829616674709795,0.726786704810745,0.733599941250847,0.692860276624581,0.733361519937424,0.73621730882542,0.724676067451429,0.63264399508256,0.526435395564053,0.455381285963537
Population growth (annual %),SP.POP.GROW,Upper middle income,UMC,0.69294673393081,0.747862395719139,0.83807845336716,0.837672145107234,0.815626285331163,0.777938320192945,0.765060985521785,0.771548748618315,0.670787875136327,0.582663992981281
Population growth (annual %),SP.POP.GROW,Uruguay,URY,0.286095677460416,0.286941769207782,0.297840985772009,0.309112680350726,0.324100506456905,0.339789877002899,0.354761354566368,0.364565153230285,0.367270798048567,0.360034022145695
Population growth (annual %),SP.POP.GROW,Uzbekistan,UZB,2.82284968340424,2.68401550537804,1.47209998811321,1.56190433294848,1.68690035915161,1.74425837484667,1.73884926199094,1.68350632535532,1.73698637655233,1.87647016682647
Population growth (annual %),SP.POP.GROW,Vanuatu,VUT,2.56070245091676,2.69064039319617,2.78259104658423,2.81836800127082,2.78621356221544,2.70662633869409,2.62020544375229,2.54454379327002,2.48242519027756,2.43262855812858
Population growth (annual %),SP.POP.GROW,"Venezuela, RB",VEN,1.44831682023004,1.56273221245691,1.62394832481717,1.42107799589325,0.875663915804975,0.129244522754409,-0.769455375977454,-1.51476569807441,-1.76833073456765,-1.29363805789461
Population growth (annual %),SP.POP.GROW,Vietnam,VNM,1.00012883807904,1.02210108439886,1.04162218011767,1.05306229998885,1.05363581050321,1.04478105455123,1.03410736725231,1.02019850123199,0.994310472332801,0.954289022188918
Population growth (annual %),SP.POP.GROW,Virgin Islands (U.S.),VIR,-0.0433657352905335,-0.0618517700554086,-0.0942359108531572,-0.135966981900308,-0.147274749553357,-0.157703864887906,-0.182132486647949,-0.218811336994337,-0.261338011929093,-0.310759832621892
Population growth (annual %),SP.POP.GROW,West Bank and Gaza,PSE,2.59703221798976,2.52518683079236,2.46768715003228,2.40084831983677,2.3440772109436,2.29048005844149,2.24610527580178,1.98868634871278,2.5330114844554,2.51178246264674
Population growth (annual %),SP.POP.GROW,World,WLD,1.20330803304117,1.18329340674819,1.22068863908771,1.21657121233333,1.20334695075393,1.18196469027203,1.17005402578825,1.1531384118945,1.10840559495504,1.06659527365613
Population growth (annual %),SP.POP.GROW,"Yemen, Rep.",YEM,2.79576596218166,2.77998348073705,2.75733912273244,2.71653983243359,2.65414064347765,2.57803021578508,2.49827722501685,2.4239891818803,2.3570444080705,2.30059414962983
Population growth (annual %),SP.POP.GROW,Zambia,ZMB,2.914654960089,3.02031866512706,3.10291403534601,3.13994035081307,3.12124942934151,3.06667147171294,3.00293455383552,2.95146304797564,2.91265326328102,2.89301773705047
Population growth (annual %),SP.POP.GROW,Zimbabwe,ZWE,1.35396387573417,1.53640571630567,1.69808373055654,1.77767247608678,1.7547410030553,1.66369350951633,1.54929408793871,1.45940581314681,1.41038154233327,1.42114188586135
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: Health Nutrition and Population Statistics,,,,,,,,,,,,,
Last Updated: 09/19/2022,,,,,,,,,,,,,
